2100	0	0
2101	2	0
2102	4	0
2103	6	0
2104	8	0
2105	10	0
2106	12	0
2107	14	0
3100	0	1
3101	2	1
3102	4	1
3103	6	1
3104	8	1
3105	10	1
3106	12	1
3107	14	1
4100	0	2
4101	2	2
4102	4	2
4103	6	2
4104	8	2
4105	10	2
4106	12	2
4107	14	2
5100	0	3
5101	2	3
5106	12	3
5107	14	3
6100	0	4
6101	2	4
6102	4	4
6103	6	4
6104	8	4
6105	10	4
6106	12	4
6107	14	4
7100	0	5
7101	2	5
7102	4	5
7103	6	5
7104	8	5
7105	10	5
7106	12	5
7107	14	5
8100	0	6
8101	2	6
8102	4	6
8103	6	6
8104	8	6
8105	10	6
8106	12	6
8107	14	6
